cluster,variant,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,chosen_k,chosen_tau,mean_support,median_radius,cache_pipeline_signature
UBC1223,fixed_single_k,5427.0,5427.0,0.0,27.0,226.0,0.0,0.0,0.0,1.0,0.0277300000016111,center1_refined,20.0,0.8500774434153476,CORE|k=24|tau=0.75,24.0,0.75,0.8421264886856079,1.222738265991211,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1224,fixed_single_k,8039.0,8040.0,1.0,39.0,39.0,1.0,0.975,0.9873417721518988,0.0,0.029652299999725,center0,0.0,0.9989112964630472,CORE|k=24|tau=0.55,24.0,0.55,0.9626190066337584,0.5600100755691528,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1225,fixed_single_k,6833.0,6834.0,1.0,33.0,32.0,1.0,0.9411764705882352,0.9696969696969696,0.0,0.029061699999147,center0,0.0,0.9401403139076998,CORE|k=24|tau=0.75,24.0,0.75,0.9289320707321168,0.8108797073364258,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1226,fixed_single_k,10050.0,10050.0,0.0,50.0,50.0,1.0,1.0,1.0,0.0,0.0331086000005598,center0,0.0,0.9330854262936974,CORE|k=24|tau=0.65,24.0,0.65,0.9256080389022828,0.9544695615768432,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1227,fixed_single_k,3011.0,3011.0,0.0,11.0,48.0,0.0,0.0,0.0,1.0,0.0244161000009626,center1_refined,20.0,0.7465116870460784,CORE|k=24|tau=0.75,24.0,0.75,0.8195244669914246,1.7400894165039062,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1228,fixed_single_k,5427.0,5427.0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,0.026616199997079,center0,0.0,0.9511029052403488,CORE|k=24|tau=0.55,24.0,0.55,0.9421668648719788,0.8168701529502869,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1229,fixed_single_k,3819.0,3819.0,0.0,19.0,18.0,1.0,0.9473684210526316,0.972972972972973,0.0,0.0241179000004194,center0,0.0,0.8054682383084673,CORE|k=24|tau=0.75,24.0,0.75,0.7876031398773193,0.6543048620223999,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1230,fixed_single_k,3618.0,3618.0,0.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0242262000028858,center0,0.0,0.8184324625343814,CORE|k=24|tau=0.55,24.0,0.55,0.7951133847236633,0.5971592664718628,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1231,fixed_single_k,5226.0,5226.0,0.0,26.0,26.0,1.0,1.0,1.0,0.0,0.0281992000018362,center0,0.0,0.98867066367844,CORE|k=24|tau=0.55,24.0,0.55,0.9622528553009032,0.6045759916305542,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1232,fixed_single_k,8039.0,8040.0,1.0,39.0,38.0,1.0,0.95,0.9743589743589745,0.0,0.032843100001628,center0,0.0,0.9435883793368404,CORE|k=24|tau=0.75,24.0,0.75,0.933297634124756,0.8620494604110718,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1233,fixed_single_k,9045.0,9045.0,0.0,45.0,45.0,1.0,1.0,1.0,0.0,0.0312052000008407,center0,0.0,0.985969438792716,CORE|k=24|tau=0.55,24.0,0.55,0.949885070323944,0.5995135307312012,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1234,fixed_single_k,9848.0,9849.0,1.0,48.0,48.0,1.0,0.979591836734694,0.9896907216494846,0.0,0.0326176999951712,center0,0.0,0.9322808054031516,CORE|k=24|tau=0.65,24.0,0.65,0.9273523688316344,0.9856231212615968,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1235,fixed_single_k,4020.0,4020.0,0.0,20.0,20.0,1.0,1.0,1.0,0.0,0.0230684999987715,center0,0.0,0.8316198738687622,CORE|k=24|tau=0.75,24.0,0.75,0.8214932680130005,0.7728058099746704,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1236,fixed_single_k,20111.0,20112.0,1.0,111.0,108.0,1.0,0.9642857142857144,0.9818181818181818,0.0,0.0484948000012082,center0,0.0,0.919308375465372,CORE|k=24|tau=0.75,24.0,0.75,0.9032140374183656,1.0607309341430664,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1237,fixed_single_k,10250.0,10251.0,1.0,50.0,56.0,0.875,0.9607843137254902,0.9158878504672896,0.125,0.0355228000044007,center0,0.0,0.9030758402950916,CORE|k=24|tau=0.75,24.0,0.75,0.9036669731140136,1.087878704071045,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1238,fixed_single_k,4824.0,4824.0,0.0,24.0,22.0,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0267222999973455,center0,0.0,0.8046971948913815,CORE|k=24|tau=0.75,24.0,0.75,0.7865186929702759,0.674573540687561,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1239,fixed_single_k,4622.0,4623.0,1.0,22.0,21.0,1.0,0.9130434782608696,0.9545454545454544,0.0,0.0265335000003688,center0,0.0,0.8195483936463219,CORE|k=24|tau=0.75,24.0,0.75,0.7929519414901733,0.5664939880371094,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1240,fixed_single_k,9446.0,9447.0,1.0,46.0,47.0,0.9787234042553192,0.9787234042553192,0.9787234042553192,0.0212765957446808,0.0343971999973291,center0,0.0,0.9728997582685182,CORE|k=24|tau=0.65,24.0,0.65,0.9479148387908936,0.7384088039398193,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1241,fixed_single_k,9848.0,9849.0,1.0,48.0,48.0,1.0,0.979591836734694,0.9896907216494846,0.0,0.0333649000021978,center0,0.0,0.96687135338203,CORE|k=24|tau=0.55,24.0,0.55,0.9437811970710754,0.7604568004608154,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1242,fixed_single_k,11658.0,11658.0,0.0,58.0,56.0,1.0,0.9655172413793104,0.9824561403508772,0.0,0.0396718999982113,center0,0.0,0.9308444798526196,CORE|k=24|tau=0.75,24.0,0.75,0.9200857877731324,0.9567533731460572,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1243,fixed_single_k,6230.0,6231.0,1.0,30.0,30.0,1.0,0.967741935483871,0.9836065573770492,0.0,0.0287731999997049,center0,0.0,1.0007396367316963,CORE|k=24|tau=0.55,24.0,0.55,0.9689570665359496,0.5569425821304321,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1244,fixed_single_k,20105.0,20106.0,1.0,105.0,91.0,1.0,0.8584905660377359,0.9238578680203046,0.0,0.0477744000017992,center1_refined,20.0,0.9053228882281156,CORE|k=24|tau=0.75,24.0,0.75,0.9093424081802368,1.0514464378356934,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1245,fixed_single_k,3818.0,3819.0,1.0,18.0,19.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.0526315789473684,0.0243617999949492,center0,0.0,0.9212925657317133,CORE|k=24|tau=0.75,24.0,0.75,0.8880791664123535,0.4787368774414062,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1246,fixed_single_k,13461.0,13462.0,1.0,66.0,69.0,0.9420289855072465,0.9701492537313432,0.9558823529411764,0.0579710144927536,0.0389981999978772,center0,0.0,0.90880259463763,CORE|k=24|tau=0.75,24.0,0.75,0.9036796689033508,1.0704559087753296,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1247,fixed_single_k,3014.0,3014.0,0.0,14.0,81.0,0.0,0.0,0.0,1.0,0.0231867000038619,center1_refined,20.0,0.7347013826498925,CORE|k=24|tau=0.75,24.0,0.75,0.8156774044036865,1.894501805305481,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1248,fixed_single_k,7437.0,7437.0,0.0,37.0,37.0,1.0,1.0,1.0,0.0,0.0315015999949537,center0,0.0,0.997438056111972,CORE|k=24|tau=0.75,24.0,0.75,0.9653684496879578,0.5969679355621338,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1249,fixed_single_k,19697.0,19698.0,1.0,97.0,86.0,1.0,0.8775510204081632,0.9347826086956522,0.0,0.0469363999945926,center0,0.0,0.9077225817031176,CORE|k=24|tau=0.75,24.0,0.75,0.9000502228736877,1.0906760692596436,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1250,fixed_single_k,5627.0,5628.0,1.0,27.0,27.0,1.0,0.9642857142857144,0.9818181818181818,0.0,0.028597799995623,center0,0.0,0.988567363348106,CORE|k=24|tau=0.55,24.0,0.55,0.9613037705421448,0.5907336473464966,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1251,fixed_single_k,3818.0,3819.0,1.0,18.0,17.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.025387400004547,center0,0.0,0.8431785783061249,CORE|k=24|tau=0.75,24.0,0.75,0.8179118037223816,0.5485950112342834,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1252,fixed_single_k,4422.0,4422.0,0.0,22.0,20.0,1.0,0.9090909090909092,0.9523809523809524,0.0,0.0300828000035835,center0,0.0,0.8418706006188528,CORE|k=24|tau=0.75,24.0,0.75,0.8111696243286133,0.5107424855232239,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1253,fixed_single_k,8241.0,8241.0,0.0,41.0,41.0,1.0,1.0,1.0,0.0,0.0332619999971939,center0,0.0,0.960965009456228,CORE|k=24|tau=0.55,24.0,0.55,0.942433774471283,0.7771623730659485,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1254,fixed_single_k,20108.0,20109.0,1.0,108.0,100.0,1.0,0.9174311926605504,0.9569377990430622,0.0,0.0442560999945271,center0,0.0,0.9133846753986672,CORE|k=24|tau=0.75,24.0,0.75,0.8975836038589478,1.0276143550872805,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1255,fixed_single_k,12662.0,12663.0,1.0,62.0,62.0,1.0,0.984126984126984,0.992,0.0,0.0394715000002179,center0,0.0,0.9292654409716145,CORE|k=24|tau=0.55,24.0,0.55,0.9238306879997252,1.0266876220703125,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1256,fixed_single_k,11455.0,11456.0,1.0,56.0,60.0,0.9333333333333332,0.9824561403508772,0.9572649572649572,0.0666666666666666,0.0388241999971796,center0,0.0,0.9364408804464612,CORE|k=24|tau=0.75,24.0,0.75,0.9241445064544678,0.9502888321876526,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1257,fixed_single_k,3011.0,3011.0,0.0,11.0,29.0,0.1379310344827586,0.3636363636363636,0.2,0.8620689655172413,0.0225242000014986,center1_refined,20.0,0.6881722536193371,CORE|k=24|tau=0.75,24.0,0.75,0.7893356084823608,1.82277512550354,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1258,fixed_single_k,4824.0,4824.0,0.0,24.0,26.0,0.9230769230769232,1.0,0.96,0.0769230769230768,0.0242436000044108,center0,0.0,0.9680844148581274,CORE|k=24|tau=0.75,24.0,0.75,0.9370591640472412,0.5480319261550903,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1259,fixed_single_k,4020.0,4020.0,0.0,20.0,20.0,1.0,1.0,1.0,0.0,0.0231827999959932,center0,0.0,0.8682751518372188,CORE|k=24|tau=0.75,24.0,0.75,0.8409496545791626,0.5527623891830444,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1260,fixed_single_k,3618.0,3618.0,0.0,18.0,17.0,1.0,0.9444444444444444,0.9714285714285714,0.0,0.022787399997469,center0,0.0,0.8236927330613655,CORE|k=24|tau=0.65,24.0,0.65,0.8094532489776611,0.6876434087753296,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1261,fixed_single_k,6432.0,6432.0,0.0,32.0,32.0,1.0,1.0,1.0,0.0,0.0294689000002108,center0,0.0,0.9941632831330496,CORE|k=24|tau=0.55,24.0,0.55,0.9683486223220824,0.6349906921386719,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1262,fixed_single_k,10452.0,10452.0,0.0,52.0,52.0,1.0,1.0,1.0,0.0,0.0336091999997734,center0,0.0,0.9768435505723316,CORE|k=24|tau=0.65,24.0,0.65,0.9446173310279846,0.6839559078216553,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1263,fixed_single_k,7838.0,7839.0,1.0,38.0,38.0,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0356990000000223,center0,0.0,0.9845865119086934,CORE|k=24|tau=0.75,24.0,0.75,0.95761638879776,0.6668949127197266,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1264,fixed_single_k,7437.0,7437.0,0.0,37.0,37.0,1.0,1.0,1.0,0.0,0.0307281000059447,center0,0.0,0.9391475557767236,CORE|k=24|tau=0.55,24.0,0.55,0.9405202269554138,0.9923276901245116,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1265,fixed_single_k,9612.0,9612.0,0.0,48.0,102.0,0.4705882352941176,1.0,0.6399999999999999,0.5294117647058824,0.0322293999997782,center1_refined,1.937544196844101,0.8530835702007692,CORE|k=24|tau=0.75,24.0,0.75,0.8716987371444702,1.3848484754562378,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1266,fixed_single_k,3012.0,3012.0,0.0,12.0,35.0,0.3428571428571428,1.0,0.5106382978723404,0.6571428571428571,0.0224151000002166,center1_refined,15.984079241752625,0.7793261815589091,CORE|k=24|tau=0.75,24.0,0.75,0.8212242126464844,1.4515113830566406,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1267,fixed_single_k,7839.0,7839.0,0.0,39.0,51.0,0.7647058823529411,1.0,0.8666666666666666,0.2352941176470588,0.0310886000006576,center0,0.0,0.92846909467301,CORE|k=24|tau=0.75,24.0,0.75,0.9148991703987122,0.8704148530960083,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1268,fixed_single_k,4422.0,4422.0,0.0,22.0,19.0,1.0,0.8636363636363636,0.9268292682926828,0.0,0.0283569999955943,center0,0.0,0.8145822201960259,CORE|k=24|tau=0.75,24.0,0.75,0.8067381978034973,0.7684051990509033,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1269,fixed_single_k,3819.0,3819.0,0.0,19.0,19.0,1.0,1.0,1.0,0.0,0.0259723000053782,center0,0.0,0.8690142848089286,CORE|k=24|tau=0.75,24.0,0.75,0.8395755887031555,0.5310027003288269,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1270,fixed_single_k,7839.0,7839.0,0.0,39.0,38.0,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0295393000051262,center0,0.0,0.9341824412202068,CORE|k=24|tau=0.75,24.0,0.75,0.93252694606781,0.969168782234192,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1271,fixed_single_k,6834.0,6834.0,0.0,34.0,34.0,1.0,1.0,1.0,0.0,0.0304703000001609,center0,0.0,0.9452028781839024,CORE|k=24|tau=0.55,24.0,0.55,0.9319719076156616,0.7957394123077393,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1272,fixed_single_k,5226.0,5226.0,0.0,26.0,26.0,1.0,1.0,1.0,0.0,0.0278827000001911,center0,0.0,0.9860433615611712,CORE|k=24|tau=0.45,24.0,0.45,0.9623292088508606,0.6390172243118286,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1273,fixed_single_k,7236.0,7236.0,0.0,36.0,36.0,1.0,1.0,1.0,0.0,0.0303025000030174,center0,0.0,0.9663457531439668,CORE|k=24|tau=0.75,24.0,0.75,0.9549954533576964,0.8338567018508911,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1274,fixed_single_k,9849.0,9849.0,0.0,49.0,48.0,1.0,0.979591836734694,0.9896907216494846,0.0,0.0345878999942215,center0,0.0,0.9497335783296325,CORE|k=24|tau=0.75,24.0,0.75,0.939763069152832,0.9255255460739136,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1275,fixed_single_k,3216.0,3216.0,0.0,16.0,14.0,1.0,0.875,0.9333333333333332,0.0,0.0266668999975081,center0,0.0,0.8035050825144696,CORE|k=24|tau=0.75,24.0,0.75,0.7771462202072144,0.5047882199287415,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1276,fixed_single_k,4422.0,4422.0,0.0,22.0,20.0,1.0,0.9090909090909092,0.9523809523809524,0.0,0.0263915000032284,center0,0.0,0.8223246551788069,CORE|k=24|tau=0.75,24.0,0.75,0.7958350777626038,0.5564911365509033,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1277,fixed_single_k,4221.0,4221.0,0.0,21.0,22.0,0.9545454545454546,1.0,0.9767441860465116,0.0454545454545454,0.0246161000031861,center0,0.0,0.9108886236388182,CORE|k=24|tau=0.75,24.0,0.75,0.891007661819458,0.659588634967804,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1278,fixed_single_k,4221.0,4221.0,0.0,21.0,25.0,0.84,1.0,0.9130434782608696,0.16,0.0262015000043902,center0,0.0,0.9595385210799025,CORE|k=24|tau=0.75,24.0,0.75,0.9378411769866944,0.6640820503234863,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1279,fixed_single_k,7838.0,7839.0,1.0,38.0,38.0,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0339222999973571,center0,0.0,0.9983943542278462,CORE|k=24|tau=0.45,24.0,0.45,0.9660744667053224,0.6056286692619324,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1280,fixed_single_k,12864.0,12864.0,0.0,64.0,63.0,1.0,0.984375,0.9921259842519684,0.0,0.0356067000029725,center0,0.0,0.9688147405756616,CORE|k=24|tau=0.75,24.0,0.75,0.9350062608718872,0.7186512351036072,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1281,fixed_single_k,3417.0,3417.0,0.0,17.0,15.0,1.0,0.8823529411764706,0.9375,0.0,0.0229383999976562,center0,0.0,0.7914647736039849,CORE|k=24|tau=0.75,24.0,0.75,0.7890958786010742,0.808017909526825,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1282,fixed_single_k,3216.0,3216.0,0.0,16.0,16.0,1.0,1.0,1.0,0.0,0.0231982999976025,center0,0.0,0.8291786103583206,CORE|k=24|tau=0.55,24.0,0.55,0.8008055686950684,0.5213514566421509,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1283,fixed_single_k,6230.0,6231.0,1.0,30.0,27.0,1.0,0.8709677419354839,0.9310344827586208,0.0,0.0296741999991354,center0,0.0,0.8430197152945526,CORE|k=24|tau=0.75,24.0,0.75,0.8195277452468872,0.6253089308738708,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1284,fixed_single_k,3819.0,3819.0,0.0,19.0,21.0,0.9047619047619048,1.0,0.95,0.0952380952380952,0.0239798999973572,center0,0.0,0.9483337635335088,CORE|k=24|tau=0.75,24.0,0.75,0.9096091389656068,0.4326953291893005,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1285,fixed_single_k,6432.0,6432.0,0.0,32.0,32.0,1.0,1.0,1.0,0.0,0.0267650999958277,center0,0.0,0.993553069346708,CORE|k=24|tau=0.65,24.0,0.65,0.9685324430465698,0.6484614610671997,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1286,fixed_single_k,5829.0,5829.0,0.0,29.0,29.0,1.0,1.0,1.0,0.0,0.0287392999962321,center0,0.0,0.9966401111332546,CORE|k=24|tau=0.75,24.0,0.75,0.9682828187942504,0.5970867872238159,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1287,fixed_single_k,6231.0,6231.0,0.0,31.0,31.0,1.0,1.0,1.0,0.0,0.0291467999995802,center0,0.0,0.9125572820273096,CORE|k=24|tau=0.65,24.0,0.65,0.9135650992393494,0.9576030373573304,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1288,fixed_single_k,3010.0,3010.0,0.0,10.0,18.0,0.0,0.0,0.0,1.0,0.0225224000023445,center1_refined,20.0,0.689529496601542,CORE|k=24|tau=0.75,24.0,0.75,0.7914397716522217,1.715121507644653,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1289,fixed_single_k,9246.0,9246.0,0.0,46.0,46.0,1.0,1.0,1.0,0.0,0.031055199993716,center0,0.0,0.9573563558613634,CORE|k=24|tau=0.75,24.0,0.75,0.93988698720932,0.8185267448425293,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1290,fixed_single_k,11256.0,11256.0,0.0,56.0,56.0,1.0,1.0,1.0,0.0,0.0357363999937661,center0,0.0,0.9521736445066362,CORE|k=24|tau=0.55,24.0,0.55,0.9348148703575134,0.8823820948600769,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1291,fixed_single_k,4623.0,4623.0,0.0,23.0,21.0,1.0,0.9130434782608696,0.9545454545454544,0.0,0.0255847000007634,center0,0.0,0.8238335935273959,CORE|k=24|tau=0.75,24.0,0.75,0.7990978956222534,0.5888192653656006,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1292,fixed_single_k,11455.0,11457.0,2.0,55.0,55.0,1.0,0.9649122807017544,0.9821428571428572,0.0,0.0360579999978654,center0,0.0,0.9448319644346692,CORE|k=24|tau=0.75,24.0,0.75,0.9237555265426636,0.8276819586753845,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1293,fixed_single_k,4221.0,4221.0,0.0,21.0,17.0,1.0,0.8095238095238095,0.8947368421052632,0.0,0.0253703999987919,center0,0.0,0.8008501126767217,CORE|k=24|tau=0.75,24.0,0.75,0.7847154140472412,0.6475464701652527,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1294,fixed_single_k,6834.0,6834.0,0.0,34.0,34.0,1.0,1.0,1.0,0.0,0.0320207999975536,center0,0.0,0.9685688654968236,CORE|k=24|tau=0.55,24.0,0.55,0.9499563574790956,0.7329926490783691,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1295,fixed_single_k,3618.0,3618.0,0.0,18.0,17.0,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0246369000014965,center0,0.0,0.8706165871262981,CORE|k=24|tau=0.75,24.0,0.75,0.8557722568511963,0.6879222393035889,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1296,fixed_single_k,12864.0,12864.0,0.0,64.0,64.0,1.0,1.0,1.0,0.0,0.0356640000027255,center0,0.0,0.9456477138822906,CORE|k=24|tau=0.55,24.0,0.55,0.9213288426399232,0.8306609392166138,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1297,fixed_single_k,6632.0,6633.0,1.0,32.0,30.0,1.0,0.9090909090909092,0.9523809523809524,0.0,0.0288350000046193,center0,0.0,0.9571964427826548,CORE|k=24|tau=0.75,24.0,0.75,0.9450590014457704,0.7802737951278687,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1298,fixed_single_k,6833.0,6834.0,1.0,33.0,33.0,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0296811000007437,center0,0.0,0.9804606195300268,CORE|k=24|tau=0.65,24.0,0.65,0.963701605796814,0.7486999034881592,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1299,fixed_single_k,7035.0,7035.0,0.0,35.0,35.0,1.0,1.0,1.0,0.0,0.030279699996754,center0,0.0,0.9721949173315434,CORE|k=24|tau=0.55,24.0,0.55,0.953975260257721,0.7428683638572693,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1300,fixed_single_k,3013.0,3013.0,0.0,13.0,112.0,0.0,0.0,0.0,1.0,0.025397299999895,center1_refined,20.0,0.7598201088517466,CORE|k=24|tau=0.75,24.0,0.75,0.8207307457923889,1.846331000328064,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1301,fixed_single_k,9648.0,9648.0,0.0,48.0,48.0,1.0,1.0,1.0,0.0,0.0340398999978788,center0,0.0,0.957804978700392,CORE|k=24|tau=0.55,24.0,0.55,0.938772201538086,0.8105655908584595,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1302,fixed_single_k,3818.0,3819.0,1.0,18.0,16.0,1.0,0.8421052631578947,0.9142857142857144,0.0,0.0266568999941227,center0,0.0,0.8475269345155407,CORE|k=24|tau=0.75,24.0,0.75,0.8227226734161377,0.5433059930801392,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1303,fixed_single_k,5829.0,5829.0,0.0,29.0,29.0,1.0,1.0,1.0,0.0,0.0281088999981875,center0,0.0,1.0105215459583483,CORE|k=24|tau=0.55,24.0,0.55,0.972192883491516,0.4812971353530884,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1304,fixed_single_k,8839.0,8841.0,2.0,42.0,49.0,0.8571428571428571,0.9545454545454546,0.9032258064516128,0.1428571428571429,0.0314436999979079,center0,0.0,0.9452112702667124,CORE|k=24|tau=0.75,24.0,0.75,0.9293375611305236,0.8542459011077881,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1305,fixed_single_k,3819.0,3819.0,0.0,19.0,21.0,0.9047619047619048,1.0,0.95,0.0952380952380952,0.0255843000049935,center0,0.0,0.928853709009175,CORE|k=24|tau=0.75,24.0,0.75,0.9097869396209716,0.6630685925483704,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1306,fixed_single_k,14068.0,14069.0,1.0,69.0,43.0,1.0,0.6142857142857143,0.7610619469026549,0.0,0.042156800001976,center1_refined,20.0,0.9041233213027264,CORE|k=24|tau=0.75,24.0,0.75,0.9095059037208556,0.9907906651496888,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
