cluster,variant,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,chosen_k,chosen_tau,mean_support,median_radius,cache_pipeline_signature
UBC1091,no_center_refinement,12260,12261,1,60,59,1.0,0.9672131147540983,0.9833333333333333,0.0,0.04280550000112271,center0,0.0,0.9434074191558861,CORE|k=32|tau=0.75,32.0,0.75,0.929998517036438,0.9457730650901794,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1092,no_center_refinement,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.035794800001895055,center0,0.0,1.0104396945202339,CORE|k=24|tau=0.55,24.0,0.55,0.9733683466911316,0.49604642391204834,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1093,no_center_refinement,19496,19497,1,96,91,1.0,0.9381443298969072,0.9680851063829787,0.0,0.047297199998865835,center0,0.0,0.9755470057601494,CORE|k=32|tau=0.75,32.0,0.75,0.9262617230415344,0.6289762854576111,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1094,no_center_refinement,15879,15879,0,79,77,1.0,0.9746835443037974,0.9871794871794872,0.0,0.04313869999896269,center0,0.0,0.9549675398977522,CORE|k=48|tau=0.75,48.0,0.75,0.9290180802345276,0.8672317862510681,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1095,no_center_refinement,8643,8643,0,43,43,1.0,1.0,1.0,0.0,0.040709399996558204,center0,0.0,1.0048576830825218,CORE|k=32|tau=0.55,32.0,0.55,0.9665621519088745,0.5633785724639893,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1096,no_center_refinement,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.03415859999950044,center0,0.0,1.010548660786247,CORE|k=12|tau=0.55,12.0,0.55,0.9751660823822021,0.5001243352890015,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1097,no_center_refinement,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.03495850000035716,center0,0.0,1.0084082002447148,CORE|k=18|tau=0.45,18.0,0.45,0.9736793041229248,0.48904675245285034,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1098,no_center_refinement,3819,3819,0,19,19,1.0,1.0,1.0,0.0,0.031474299998080824,center0,0.0,1.0215293350518442,CORE|k=12|tau=0.55,12.0,0.55,0.9832439422607422,0.4280296564102173,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1099,no_center_refinement,7638,7638,0,38,37,1.0,0.9736842105263158,0.9866666666666666,0.0,0.042145999999775086,center0,0.0,0.9657491671498504,CORE|k=18|tau=0.75,18.0,0.75,0.9457190036773682,0.747378945350647,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1100,no_center_refinement,9447,9447,0,47,47,1.0,1.0,1.0,0.0,0.039806100001442246,center0,0.0,0.9733800268781729,CORE|k=24|tau=0.55,24.0,0.55,0.9447001814842224,0.7004572749137878,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1101,no_center_refinement,11658,11658,0,58,55,1.0,0.9482758620689655,0.9734513274336283,0.0,0.040314899997611064,center0,0.0,0.9733271198058809,CORE|k=32|tau=0.75,32.0,0.75,0.9425452351570129,0.7259697318077087,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1102,no_center_refinement,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.03855090000433847,center0,0.0,0.9901935604081903,CORE|k=32|tau=0.45,32.0,0.45,0.9498529434204102,0.5460987091064453,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1103,no_center_refinement,10047,10047,0,50,61,0.7213114754098361,0.88,0.7927927927927928,0.2786885245901639,0.0404975999990711,center0,0.0,0.9072894392047199,CORE|k=18|tau=0.75,18.0,0.75,0.9035770297050476,1.0606052875518799,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1104,no_center_refinement,9445,9447,2,45,45,0.9777777777777777,0.9361702127659575,0.9565217391304347,0.022222222222222254,0.041284999999334104,center0,0.0,1.0149652985553737,CORE|k=32|tau=0.75,32.0,0.75,0.9622647762298584,0.406048059463501,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1105,no_center_refinement,10652,10653,1,52,52,1.0,0.9811320754716981,0.9904761904761905,0.0,0.04251819999626605,center0,0.0,0.980188211312247,CORE|k=24|tau=0.55,24.0,0.55,0.9427333474159241,0.6274772882461548,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1106,no_center_refinement,7034,7035,1,34,34,1.0,0.9714285714285714,0.9855072463768115,0.0,0.03686619999643881,center0,0.0,0.9886212096188012,CORE|k=18|tau=0.65,18.0,0.65,0.9615310430526733,0.6422791481018066,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1107,no_center_refinement,6231,6231,0,31,32,0.96875,1.0,0.9841269841269841,0.03125,0.03669120000267867,center0,0.0,0.9519545398836072,CORE|k=12|tau=0.75,12.0,0.75,0.938806414604187,0.7932058572769165,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1108,no_center_refinement,11256,11256,0,56,56,1.0,1.0,1.0,0.0,0.04340349999984028,center0,0.0,0.996078440803522,CORE|k=48|tau=0.65,48.0,0.65,0.9529774785041809,0.5771862268447876,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1109,no_center_refinement,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.038572600002225954,center0,0.0,0.9919024200709285,CORE|k=18|tau=0.55,18.0,0.55,0.9676998257637024,0.6632412672042847,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1110,no_center_refinement,7638,7638,0,38,38,1.0,1.0,1.0,0.0,0.03841570000076899,center0,0.0,1.020261210598571,CORE|k=32|tau=0.55,32.0,0.55,0.9747601747512817,0.4527161717414856,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1111,no_center_refinement,5628,5628,0,28,35,0.8,1.0,0.888888888888889,0.19999999999999996,0.03646920000028331,center0,0.0,0.8938511347596468,CORE|k=18|tau=0.75,18.0,0.75,0.906796395778656,1.121803879737854,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1112,no_center_refinement,9044,9045,1,44,44,1.0,0.9777777777777777,0.9887640449438202,0.0,0.03990600000543054,center0,0.0,0.9853223542818205,CORE|k=32|tau=0.45,32.0,0.45,0.9517664313316345,0.6324846744537354,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1113,no_center_refinement,6632,6633,1,32,32,1.0,0.9696969696969697,0.9846153846153847,0.0,0.03905040000245208,center0,0.0,1.0184880642978216,CORE|k=24|tau=0.55,24.0,0.55,0.9795719385147095,0.48356878757476807,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1114,no_center_refinement,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.03484730000491254,center0,0.0,0.9071849411265418,CORE|k=12|tau=0.55,12.0,0.55,0.9043299555778503,0.8696149587631226,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1115,no_center_refinement,7437,7437,0,37,36,1.0,0.972972972972973,0.9863013698630138,0.0,0.03801950000342913,center0,0.0,0.916868279154189,CORE|k=12|tau=0.75,12.0,0.75,0.881516695022583,0.5534875392913818,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1116,no_center_refinement,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.03370060000452213,center0,0.0,1.014289114024385,CORE|k=18|tau=0.45,18.0,0.45,0.9748247265815735,0.43698784708976746,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1117,no_center_refinement,10251,10251,0,51,51,1.0,1.0,1.0,0.0,0.039523799998278264,center0,0.0,0.9749736458156361,CORE|k=32|tau=0.55,32.0,0.55,0.9423151016235352,0.6783888339996338,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1118,no_center_refinement,20189,20191,2,189,161,1.0,0.8429319371727748,0.9147727272727273,0.0,0.04966209999838611,center0,0.0,0.9371722098782111,CORE|k=32|tau=0.75,32.0,0.75,0.8935675621032715,0.8351075053215027,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1119,no_center_refinement,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.036025000001245644,center0,0.0,1.002451377288151,CORE|k=24|tau=0.55,24.0,0.55,0.9708138108253479,0.5458104014396667,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1120,no_center_refinement,3417,3417,0,17,17,1.0,1.0,1.0,0.0,0.03212119999807328,center0,0.0,0.9801507080713505,CORE|k=12|tau=0.55,12.0,0.55,0.9619914889335632,0.6539256572723389,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1121,no_center_refinement,9447,9447,0,47,47,1.0,1.0,1.0,0.0,0.041638099995907396,center0,0.0,0.9718162686986275,CORE|k=24|tau=0.55,24.0,0.55,0.9461032748222351,0.7361791133880615,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1122,no_center_refinement,10048,10050,2,48,48,1.0,0.96,0.9795918367346939,0.0,0.04152689999318682,center0,0.0,0.9556663677684991,CORE|k=24|tau=0.55,24.0,0.55,0.9417755007743835,0.8794254064559937,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1123,no_center_refinement,3011,3011,0,11,95,0.0,0.0,0.0,1.0,0.03345640000043204,center0,0.0,0.6275437924577669,CORE|k=48|tau=0.75,48.0,0.75,0.8084120154380798,1.7723636627197266,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1124,no_center_refinement,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.03511459999572253,center0,0.0,1.0260051999223028,CORE|k=12|tau=0.45,12.0,0.45,0.9867022633552551,0.4068219065666199,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1125,no_center_refinement,11054,11055,1,54,54,1.0,0.9818181818181818,0.9908256880733944,0.0,0.04136159999325173,center0,0.0,0.9699916901725151,CORE|k=32|tau=0.55,32.0,0.55,0.9440203309059143,0.764129638671875,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1126,no_center_refinement,7236,7236,0,36,36,1.0,1.0,1.0,0.0,0.04137530000298284,center0,0.0,0.9967555167024194,CORE|k=12|tau=0.55,12.0,0.55,0.9628857374191284,0.5607578754425049,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1127,no_center_refinement,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.03687319999880856,center0,0.0,1.0028188606896187,CORE|k=24|tau=0.55,24.0,0.55,0.9694585800170898,0.5355851054191589,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1128,no_center_refinement,4421,4422,1,21,21,1.0,0.9545454545454546,0.9767441860465117,0.0,0.03475320000143256,center0,0.0,0.9938844252217409,CORE|k=12|tau=0.45,12.0,0.45,0.9690302610397339,0.5949662327766418,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1129,no_center_refinement,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.035758999998506624,center0,0.0,0.979697046233849,CORE|k=12|tau=0.45,12.0,0.45,0.9645824432373047,0.7397167682647705,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1130,no_center_refinement,13064,13065,1,64,64,1.0,0.9846153846153847,0.9922480620155039,0.0,0.041756400001759175,center0,0.0,0.9683585605424571,CORE|k=48|tau=0.45,48.0,0.45,0.9393362998962402,0.7794363498687744,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1131,no_center_refinement,13467,13467,0,67,66,1.0,0.9850746268656716,0.9924812030075187,0.0,0.041950599996198434,center0,0.0,0.957038593229897,CORE|k=12|tau=0.75,12.0,0.75,0.9280605912208557,0.7615268230438232,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1132,no_center_refinement,4019,4020,1,19,19,1.0,0.95,0.9743589743589743,0.0,0.03489409999747295,center0,0.0,1.016947098768523,CORE|k=12|tau=0.55,12.0,0.55,0.9816312193870544,0.45485398173332214,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1133,no_center_refinement,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.0387644000002183,center0,0.0,0.9929098457648424,CORE|k=18|tau=0.45,18.0,0.45,0.9651902318000793,0.637608528137207,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1134,no_center_refinement,8241,8241,0,41,41,1.0,1.0,1.0,0.0,0.04136339999968186,center0,0.0,0.9739852822626494,CORE|k=24|tau=0.55,24.0,0.55,0.9518187046051025,0.7363669872283936,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1135,no_center_refinement,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.039310699998168275,center0,0.0,0.9676372851822039,CORE|k=18|tau=0.55,18.0,0.55,0.9498809576034546,0.812393069267273,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1136,no_center_refinement,3013,3013,0,13,13,1.0,1.0,1.0,0.0,0.0328014999977313,center0,0.0,0.9437606008407807,CORE|k=12|tau=0.75,12.0,0.75,0.9550303220748901,0.9669702053070068,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1137,no_center_refinement,4823,4824,1,23,22,1.0,0.9166666666666666,0.9565217391304348,0.0,0.03500930000154767,center0,0.0,0.9284546894327763,CORE|k=12|tau=0.75,12.0,0.75,0.9303209185600281,0.90116286277771,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1138,no_center_refinement,4019,4020,1,19,19,1.0,0.95,0.9743589743589743,0.0,0.03342249999695923,center0,0.0,0.9983658480371237,CORE|k=18|tau=0.55,18.0,0.55,0.9718152284622192,0.5602831244468689,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1139,no_center_refinement,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.038891400006832555,center0,0.0,1.0199590300402523,CORE|k=18|tau=0.45,18.0,0.45,0.9841404557228088,0.49808406829833984,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1140,no_center_refinement,12259,12261,2,59,59,1.0,0.9672131147540983,0.9833333333333333,0.0,0.041764000001421664,center0,0.0,0.9718075279781319,CORE|k=48|tau=0.55,48.0,0.55,0.9460976123809814,0.7918829321861267,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1141,no_center_refinement,8441,8442,1,41,41,1.0,0.9761904761904762,0.9879518072289156,0.0,0.04245280000031926,center0,0.0,0.9937051933013904,CORE|k=32|tau=0.45,32.0,0.45,0.9577099084854126,0.5748632550239563,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1142,no_center_refinement,9648,9648,0,48,46,0.9782608695652174,0.9375,0.9574468085106383,0.021739130434782594,0.04106840000167722,center0,0.0,0.9772203070330936,CORE|k=24|tau=0.75,24.0,0.75,0.9453511238098145,0.6601548194885254,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1143,no_center_refinement,20114,20114,0,114,112,1.0,0.9824561403508771,0.9911504424778761,0.0,0.05192399999941699,center0,0.0,0.9637721361476133,CORE|k=48|tau=0.75,48.0,0.75,0.9162794947624207,0.7065508365631104,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1144,no_center_refinement,10653,10653,0,53,53,1.0,1.0,1.0,0.0,0.04054570000153035,center0,0.0,0.9716437984710866,CORE|k=18|tau=0.55,18.0,0.55,0.942224383354187,0.7113615870475769,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1145,no_center_refinement,4622,4623,1,22,22,1.0,0.9565217391304348,0.9777777777777777,0.0,0.034601900006236974,center0,0.0,1.0030944674168156,CORE|k=12|tau=0.55,12.0,0.55,0.970188558101654,0.5007454752922058,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1146,no_center_refinement,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.04164630000013858,center0,0.0,0.9914692393015031,CORE|k=32|tau=0.45,32.0,0.45,0.9567687511444092,0.6127418875694275,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1147,no_center_refinement,12662,12663,1,62,60,1.0,0.9523809523809523,0.975609756097561,0.0,0.04372780000267085,center0,0.0,0.9664377187180794,CORE|k=18|tau=0.75,18.0,0.75,0.9364883303642273,0.7497414350509644,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1148,no_center_refinement,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.039003400001092814,center0,0.0,0.9930104607991322,CORE|k=12|tau=0.55,12.0,0.55,0.9667760729789734,0.6191096305847168,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1149,no_center_refinement,7638,7638,0,38,38,1.0,1.0,1.0,0.0,0.05345420000230661,center0,0.0,0.9784987190568561,CORE|k=12|tau=0.55,12.0,0.55,0.9574064016342163,0.7299752235412598,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1150,no_center_refinement,5224,5226,2,24,24,1.0,0.9230769230769231,0.9600000000000001,0.0,0.03931849999935366,center0,0.0,1.0022029694081367,CORE|k=18|tau=0.75,18.0,0.75,0.97489994764328,0.5730712413787842,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1151,no_center_refinement,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.036581399996066466,center0,0.0,0.9942892567482131,CORE|k=12|tau=0.55,12.0,0.55,0.9700829982757568,0.6615138053894043,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1152,no_center_refinement,6633,6633,0,33,33,1.0,1.0,1.0,0.0,0.03966470000159461,center0,0.0,0.9960319619123391,CORE|k=18|tau=0.55,18.0,0.55,0.9698985815048218,0.6437608003616333,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1153,no_center_refinement,3011,3011,0,11,125,0.0,0.0,0.0,1.0,0.03217039999435656,center0,0.0,0.6775662859261427,CORE|k=32|tau=0.75,32.0,0.75,0.8314993381500244,1.666192889213562,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1154,no_center_refinement,7638,7638,0,38,38,1.0,1.0,1.0,0.0,0.037590300002193544,center0,0.0,0.9762004957923409,CORE|k=24|tau=0.55,24.0,0.55,0.9566698670387268,0.758042573928833,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1155,no_center_refinement,3215,3216,1,15,15,1.0,0.9375,0.967741935483871,0.0,0.031848899998294655,center0,0.0,0.9946933874194752,CORE|k=12|tau=0.65,12.0,0.65,0.9734652638435364,0.5869302749633789,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1156,no_center_refinement,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.03389150000293739,center0,0.0,0.9757123213918371,CORE|k=12|tau=0.55,12.0,0.55,0.9551956653594971,0.6701740026473999,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1157,no_center_refinement,7839,7839,0,39,39,1.0,1.0,1.0,0.0,0.037662200003978796,center0,0.0,0.9942837790256687,CORE|k=18|tau=0.45,18.0,0.45,0.9653564691543579,0.649793803691864,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1158,no_center_refinement,4823,4824,1,23,23,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0357746000008774,center0,0.0,0.9836447448489822,CORE|k=12|tau=0.55,12.0,0.55,0.9582561254501343,0.5949903130531311,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1159,no_center_refinement,10251,10251,0,51,50,1.0,0.9803921568627451,0.99009900990099,0.0,0.039366699995298404,center0,0.0,0.967227215760644,CORE|k=32|tau=0.75,32.0,0.75,0.9376575946807861,0.7053931951522827,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1160,no_center_refinement,14068,14070,2,68,66,1.0,0.9428571428571428,0.9705882352941176,0.0,0.04088600000250153,center0,0.0,0.9098138326688117,CORE|k=24|tau=0.75,24.0,0.75,0.9108928442001343,1.1346497535705566,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1161,no_center_refinement,9447,9447,0,47,47,1.0,1.0,1.0,0.0,0.03853330000129063,center0,0.0,0.9776710247835081,CORE|k=18|tau=0.55,18.0,0.55,0.9500424861907959,0.7081934809684753,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1162,no_center_refinement,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.03217649999714922,center0,0.0,0.9899906732065393,CORE|k=12|tau=0.45,12.0,0.45,0.9625834822654724,0.5753107666969299,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1163,no_center_refinement,20148,20150,2,148,120,1.0,0.8,0.888888888888889,0.0,0.04754780000075698,center0,0.0,0.9176835171950284,CORE|k=48|tau=0.75,48.0,0.75,0.9023813009262085,1.0791842937469482,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1164,no_center_refinement,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.030448099998466205,center0,0.0,1.0175332590565576,CORE|k=12|tau=0.45,12.0,0.45,0.9794240593910217,0.41829949617385864,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1165,no_center_refinement,16680,16683,3,80,75,1.0,0.9036144578313253,0.9493670886075949,0.0,0.04712219999782974,center0,0.0,0.900331459973668,CORE|k=18|tau=0.75,18.0,0.75,0.8944280743598938,1.0845381021499634,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1166,no_center_refinement,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.03703259999747388,center0,0.0,1.0066426910085073,CORE|k=18|tau=0.55,18.0,0.55,0.9705450534820557,0.48010292649269104,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1167,no_center_refinement,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.039145300004747696,center0,0.0,0.9263156737526309,CORE|k=12|tau=0.55,12.0,0.55,0.9257658123970032,0.8965803384780884,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1168,no_center_refinement,8240,8241,1,40,39,1.0,0.9512195121951219,0.975,0.0,0.038524399999005254,center0,0.0,0.9805259683713664,CORE|k=32|tau=0.75,32.0,0.75,0.95135098695755,0.6386831998825073,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1169,no_center_refinement,15476,15477,1,76,69,1.0,0.8961038961038961,0.9452054794520548,0.0,0.04655849999835482,center0,0.0,0.9426173716162026,CORE|k=24|tau=0.75,24.0,0.75,0.919081449508667,0.8556250929832458,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1170,no_center_refinement,4221,4221,0,21,21,1.0,1.0,1.0,0.0,0.03332870000303956,center0,0.0,0.975536337656358,CORE|k=12|tau=0.55,12.0,0.55,0.9654261469841003,0.783706784248352,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1171,no_center_refinement,3013,3013,0,13,22,0.5909090909090909,1.0,0.7428571428571429,0.40909090909090906,0.03057989999797428,center0,0.0,0.8811667214870523,CORE|k=12|tau=0.75,12.0,0.75,0.8953407406806946,0.8870532512664795,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1172,no_center_refinement,13265,13266,1,65,64,1.0,0.9696969696969697,0.9846153846153847,0.0,0.04873080000106711,center0,0.0,0.9202718837086876,CORE|k=24|tau=0.75,24.0,0.75,0.886925458908081,0.7198551893234253,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1173,no_center_refinement,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.03681430000142427,center0,0.0,1.0184960699857546,CORE|k=18|tau=0.55,18.0,0.55,0.9802261590957642,0.4690864086151123,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1174,no_center_refinement,3014,3014,0,14,14,1.0,1.0,1.0,0.0,0.031710600000224076,center0,0.0,0.968990805079785,CORE|k=12|tau=0.75,12.0,0.75,0.9647015333175659,0.7875216007232666,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1175,no_center_refinement,9648,9648,0,48,48,1.0,1.0,1.0,0.0,0.04255689999990864,center0,0.0,0.9471488005302661,CORE|k=18|tau=0.55,18.0,0.55,0.922569215297699,0.7519084215164185,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1176,no_center_refinement,3818,3819,1,18,18,1.0,0.9473684210526315,0.972972972972973,0.0,0.03504180000163615,center0,0.0,1.0055670471151936,CORE|k=12|tau=0.55,12.0,0.55,0.9797196984291077,0.5653060674667358,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1177,no_center_refinement,7234,7236,2,34,34,1.0,0.9444444444444444,0.9714285714285714,0.0,0.047466399999393616,center0,0.0,0.9600385290451215,CORE|k=18|tau=0.55,18.0,0.55,0.9439975619316101,0.7736032605171204,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1178,no_center_refinement,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.038190400002349634,center0,0.0,0.9877698106491808,CORE|k=24|tau=0.55,24.0,0.55,0.9700059294700623,0.7182890176773071,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1179,no_center_refinement,3617,3618,1,17,17,1.0,0.9444444444444444,0.9714285714285714,0.0,0.03368909999699099,center0,0.0,0.9366412922738858,CORE|k=12|tau=0.65,12.0,0.65,0.9183641672134399,0.636345386505127,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1180,no_center_refinement,6633,6633,0,33,32,1.0,0.9696969696969697,0.9846153846153847,0.0,0.03562679999595275,center0,0.0,0.9504518663303861,CORE|k=12|tau=0.75,12.0,0.75,0.9404923319816589,0.8319748640060425,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1181,no_center_refinement,5025,5025,0,25,25,1.0,1.0,1.0,0.0,0.03508420000434853,center0,0.0,0.992451417704484,CORE|k=18|tau=0.55,18.0,0.55,0.9591400623321533,0.5143498778343201,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
